name,type,address,phone,rating,hospital_id
EVERGREEN HEALTH MONROE,Acute Care Hospitals,14701 179TH SE,3607947497,3,HOSP_4482
VALLEY MEDICAL CENTER,Acute Care Hospitals,400 S 43RD ST,4252283450,3,HOSP_4483
ST JOSEPH MEDICAL CENTER,Acute Care Hospitals,1717 SOUTH J STREET,2536274101,3,HOSP_4484
VALLEY HOSPITAL,Acute Care Hospitals,12606 EAST MISSION AVENUE,5099246650,3,HOSP_4485
EVERGREENHEALTH MEDICAL CENTER,Acute Care Hospitals,12040 NE 128TH STREET,4258991000,5,HOSP_4486
TACOMA GENERAL ALLENMORE HOSPITAL,Acute Care Hospitals,315 S MLK JR WAY,2534031000,2,HOSP_4487
CAPITAL MEDICAL CENTER,Acute Care Hospitals,3900 CAPITAL MALL DR SW,3607545858,3,HOSP_4488
ST FRANCIS COMMUNITY HOSPITAL,Acute Care Hospitals,34515 9TH AVENUE SOUTH,2539448100,3,HOSP_4489
CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,Acute Care Hospitals,820 NORTH CHELAN AVENUE,5096638711,3,HOSP_4490
LEGACY SALMON CREEK MEDICAL CENTER,Acute Care Hospitals,2211 NE 139TH STREET,3604871000,4,HOSP_4491
ST ANTHONY HOSPITAL,Acute Care Hospitals,11567 CANTERWOOD BOULEVARD NW,2535302050,3,HOSP_4492
SWEDISH ISSAQUAH,Acute Care Hospitals,751 NE BLAKELY DR,4253134000,3,HOSP_4493
GARFIELD COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,66 NORTH SIXTH STREET,5098431591,Not Available,HOSP_4494
DAYTON GENERAL HOSPITAL,Critical Access Hospitals,1012 SOUTH 3RD STREET,5093822531,Not Available,HOSP_4495
WILLAPA HARBOR HOSPITAL,Critical Access Hospitals,800 ALDER STREET,3608755526,Not Available,HOSP_4496
SUMMIT PACIFIC MEDICAL CENTER-SWING BED UNIT,Critical Access Hospitals,600 EAST MAIN STREET,3603462222,3,HOSP_4497
LINCOLN HOSPITAL,Critical Access Hospitals,10 NICHOLS STREET,5097257101,4,HOSP_4498
ODESSA MEMORIAL HEALTHCARE CENTER,Critical Access Hospitals,502 E AMENDE DRIVE,5099822611,Not Available,HOSP_4499
COULEE MEDICAL CENTER,Critical Access Hospitals,411 FORTUYN ROAD,5096331753,Not Available,HOSP_4500
PROVIDENCE ST JOSEPH HOSPITAL,Critical Access Hospitals,500 EAST WEBSTER,5099358211,Not Available,HOSP_4501
NEWPORT COMMUNITY HOSPITAL,Critical Access Hospitals,714 WEST PINE STREET,5094472441,Not Available,HOSP_4502
EAST ADAMS RURAL HOSPITAL,Critical Access Hospitals,903 SOUTH ADAMS,5096591200,Not Available,HOSP_4503
PROSSER MEMORIAL HOSPITAL,Critical Access Hospitals,723 MEMORIAL STREET,5097862222,3,HOSP_4504
CASCADE MEDICAL CENTER,Critical Access Hospitals,817 COMMERCIAL STREET,5095485815,Not Available,HOSP_4505
OCEAN BEACH HOSPITAL,Critical Access Hospitals,174 FIRST AVENUE NORTH,3606423181,Not Available,HOSP_4506
SKYLINE HOSPITAL,Critical Access Hospitals,211 SKYLINE DRIVE,5094911101,4,HOSP_4507
KLICKITAT VALLEY HOSPITAL,Critical Access Hospitals,310 SOUTH ROOSEVELT,5097734022,3,HOSP_4508
COLUMBIA BASIN HOSPITAL,Critical Access Hospitals,200 NAT WASHINGTON WAY,5097544631,Not Available,HOSP_4509
OTHELLO COMMUNITY HOSPITAL,Critical Access Hospitals,315 NORTH 14TH AVENUE,5094882636,Not Available,HOSP_4510
MORTON GENERAL HOSPITAL,Critical Access Hospitals,521 ADAMS STREET,3604965112,Not Available,HOSP_4511
QUINCY VALLEY HOSPITAL,Critical Access Hospitals,908 10TH AVENUE SOUTHWEST,5097873531,Not Available,HOSP_4512
NORTH VALLEY HOSPITAL,Critical Access Hospitals,203 SOUTH WESTERN,5094862151,3,HOSP_4513
FERRY COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,36 KLONDIKE ROAD,5097753333,Not Available,HOSP_4514
JEFFERSON HEALTHCARE,Critical Access Hospitals,834 SHERIDAN STREET,3603852200,3,HOSP_4515
THREE RIVERS HOSPITAL,Critical Access Hospitals,507 HOSPITAL WAY,5096892517,Not Available,HOSP_4516
FORKS COMMUNITY HOSPITAL,Critical Access Hospitals,530 BOGACHIEL WAY,3603746271,Not Available,HOSP_4517
PROVIDENCE MOUNT CARMEL HOSPITAL,Critical Access Hospitals,982 EAST COLUMBIA,5096842561,4,HOSP_4518
WHITMAN HOSPITAL AND MEDICAL CENTER,Critical Access Hospitals,1200 WEST FAIRVIEW,5093973435,4,HOSP_4519
MID VALLEY HOSPITAL,Critical Access Hospitals,810 JASMINE STREET,5098261760,2,HOSP_4520
PEACEHEALTH UNITED GENERAL MEDICAL CENTER,Critical Access Hospitals,2000 HOSPITAL DRIVE,3608566021,3,HOSP_4521
SUNNYSIDE COMMUNITY HOSPITAL,Critical Access Hospitals,1016 TACOMA AVENUE,5098371500,2,HOSP_4522
PULLMAN REGIONAL HOSPITAL,Critical Access Hospitals,835 S BISHOP BLVD,5093322541,Not Available,HOSP_4523
TRI-STATE MEMORIAL HOSPITAL,Critical Access Hospitals,1221 HIGHLAND AVENUE,5097585511,3,HOSP_4524
KITTITAS VALLEY COMMUNITY HOSPITAL,Critical Access Hospitals,603 SOUTH CHESTNUT,5099629841,3,HOSP_4525
LAKE CHELAN COMMUNITY HOSPITAL,Critical Access Hospitals,503 EAST HIGHLAND,5096823300,Not Available,HOSP_4526
ST ELIZABETH HOSPITAL,Critical Access Hospitals,1450 BATTERSBY AVENUE,3608252505,3,HOSP_4527
MASON GENERAL HOSPITAL & FAMILY OF CLINICS,Critical Access Hospitals,901 MT VIEW DRIVE,3604261611,3,HOSP_4528
LOURDES MEDICAL CENTER,Critical Access Hospitals,520 N FOURTH AVENUE,5095462278,3,HOSP_4529
SNOQUALMIE VALLEY HOSPITAL,Critical Access Hospitals,9801 FRONTIER AVE SE,4258312300,Not Available,HOSP_4530
WHIDBEY GENERAL HOSPITAL,Critical Access Hospitals,101 NORTH MAIN STREET,3606785151,3,HOSP_4531
PEACEHEALTH PEACE ISLAND MEDICAL CENTER,Critical Access Hospitals,1117 SPRING STREET,3603782141,Not Available,HOSP_4532
SEATTLE CHILDREN'S HOSPITAL,Childrens,"4800 SAND POINT WAY NE, PO BOX C-5371",2069872000,Not Available,HOSP_4533
MARY BRIDGE CHILDREN'S HOSPITAL,Childrens,317 MARTIN LUTHER KING JR W BOX 5299,2534031400,Not Available,HOSP_4534
SHRINERS HOSPITAL FOR CHILDREN,Childrens,911 WEST 5TH AVENUE,5096230422,Not Available,HOSP_4535
WEST VIRGINIA UNIVERSITY HOSPITALS,Acute Care Hospitals,MEDICAL CENTER DRIVE,3045984000,2,HOSP_4536
GREENBRIER VALLEY MEDICAL CENTER,Acute Care Hospitals,1320 MAPLEWOOD AVENUE,3046474411,3,HOSP_4537
UNITED HOSPITAL CENTER,Acute Care Hospitals,327 MEDICAL PARK DRIVE,6813421000,3,HOSP_4538
ST MARY'S MEDICAL CENTER,Acute Care Hospitals,2900 1ST AVENUE,3045261234,3,HOSP_4539
BERKELEY MEDICAL CENTER,Acute Care Hospitals,2500 HOSPITAL DRIVE,3042641000,3,HOSP_4540
PLEASANT VALLEY HOSPITAL,Acute Care Hospitals,2520 VALLEY DRIVE,3046754340,3,HOSP_4541
REYNOLDS MEMORIAL HOSPITAL,Acute Care Hospitals,800 WHEELING AVE,3048433230,3,HOSP_4542
CHARLESTON AREA MEDICAL CENTER,Acute Care Hospitals,501 MORRIS STREET,3043885432,3,HOSP_4543
WEIRTON MEDICAL CENTER,Acute Care Hospitals,601 COLLIERS WAY,3047976000,3,HOSP_4544
MONONGALIA COUNTY GENERAL HOSPITAL,Acute Care Hospitals,1200 JD ANDERSON DR,3045981200,3,HOSP_4545
THOMAS MEMORIAL HOSPITAL,Acute Care Hospitals,4605 MACCORKLE AVE SW,3047663600,3,HOSP_4546
DAVIS MEDICAL CENTER,Acute Care Hospitals,812 GORMAN AVENUE,3046363300,3,HOSP_4547
ST FRANCIS HOSPITAL,Acute Care Hospitals,333 LAIDLEY ST,3043476500,4,HOSP_4548
STONEWALL JACKSON MEMORIAL HOSPITAL,Acute Care Hospitals,230 HOSPITAL PLAZA,3042698080,3,HOSP_4549
OHIO VALLEY MEDICAL CENTER,Acute Care Hospitals,2000 EOFF STREET,3042340123,2,HOSP_4550
PRINCETON COMMUNITY HOSPITAL,Acute Care Hospitals,122 12TH STREET,3044877260,2,HOSP_4551
FAIRMONT REGIONAL MEDICAL CENTER,Acute Care Hospitals,1325 LOCUST AVENUE,3043677100,2,HOSP_4552
LOGAN REGIONAL MEDICAL CENTER,Acute Care Hospitals,20 HOSPITAL DRIVE,3048311101,3,HOSP_4553
WHEELING HOSPITAL,Acute Care Hospitals,1 MEDICAL PARK,3042433000,2,HOSP_4554
CABELL HUNTINGTON HOSPITAL INC,Acute Care Hospitals,1340 HAL GREER BOULEVARD,3045262192,2,HOSP_4555
CAMDEN CLARK MEDICAL CENTER,Acute Care Hospitals,800 GARFIELD AVE,3044242111,2,HOSP_4556
BECKLEY ARH HOSPITAL,Acute Care Hospitals,306 STANAFORD ROAD,3042553456,2,HOSP_4557
RALEIGH GENERAL HOSPITAL,Acute Care Hospitals,1710 HARPER ROAD,3042564100,2,HOSP_4558
BLUEFIELD REGIONAL MEDICAL CENTER,Acute Care Hospitals,500 CHERRY ST,3043271100,3,HOSP_4559
WETZEL COUNTY HOSPITAL,Acute Care Hospitals,#3 EAST BENJAMIN DRIVE,3044558000,3,HOSP_4560
WILLIAMSON MEMORIAL HOSPITAL,Acute Care Hospitals,859 ALDERSON STREET,3042352500,3,HOSP_4561
SUMMERSVILLE REGIONAL MEDICAL CENTER,Acute Care Hospitals,400 FAIRVIEW HEIGHTS ROAD,3048722891,2,HOSP_4562
WELCH COMMUNITY HOSPITAL,Acute Care Hospitals,454 MCDOWELL STREET,3044368461,3,HOSP_4563
CHARLESTON SURGICAL HOSPITAL,Acute Care Hospitals,1306 KANAWHA BOULEVARD EAST,3043434371,Not Available,HOSP_4564
"BROADDUS HOSPITAL ASSOCIATION, INC",Critical Access Hospitals,1 HEALTHCARE DRIVE MANSFIELD HILL,3044571760,Not Available,HOSP_4565
WEBSTER COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,324 MILLER MOUNTAIN DRIVE,3048475682,Not Available,HOSP_4566
MINNIE HAMILTON HEALTH SYSTEM,Critical Access Hospitals,186 HOSPITAL DRIVE,3043549244,3,HOSP_4567
SISTERSVILLE GENERAL HOSPITAL,Critical Access Hospitals,314 SOUTH WELLS STREET,3046522611,Not Available,HOSP_4568
ROANE GENERAL HOSPITAL,Critical Access Hospitals,200 HOSPITAL DRIVE,3049274444,3,HOSP_4569
GRAFTON CITY HOSPITAL,Critical Access Hospitals,1 HOSPITAL PLAZA,3042650400,Not Available,HOSP_4570
BRAXTON COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,100 HOYLMAN DRIVE,3043645156,Not Available,HOSP_4571
WAR MEMORIAL HOSPITAL INC,Critical Access Hospitals,1 HEALTHY WAY,3042581234,Not Available,HOSP_4572
SUMMERS COUNTY ARH HOSPITAL,Critical Access Hospitals,115 SUMMERS HOSPITAL ROAD,3044661000,Not Available,HOSP_4573
HAMPSHIRE MEMORIAL HOSPITAL,Critical Access Hospitals,363 SUNRISE BOULEVARD,3048224561,Not Available,HOSP_4574
PRESTON MEMORIAL HOSPITAL,Critical Access Hospitals,150 MEMORIAL DRIVE,3043291400,3,HOSP_4575
BOONE MEMORIAL HOSPITAL,Critical Access Hospitals,701 MADISON AVENUE,3043691230,3,HOSP_4576
POCAHONTAS MEMORIAL HOSPITAL,Critical Access Hospitals,150 DUNCAN ROAD,3047997400,Not Available,HOSP_4577
POTOMAC VALLEY HOSPITAL,Critical Access Hospitals,100 PIN OAK LANE,3045973500,Not Available,HOSP_4578
GRANT MEMORIAL HOSPITAL,Critical Access Hospitals,117 HOSPITAL DRIVE,3042571026,3,HOSP_4579
PLATEAU MEDICAL CENTER,Critical Access Hospitals,"430 MAIN STREET, WEST",3044698600,3,HOSP_4580
"MONTGOMERY GENERAL HOSPITAL, INC",Critical Access Hospitals,401 SIXTH AVENUE,3044425151,Not Available,HOSP_4581
JEFFERSON MEDICAL CENTER,Critical Access Hospitals,300 SOUTH PRESTON STREET,3047281600,3,HOSP_4582
JACKSON GENERAL HOSPITAL,Critical Access Hospitals,122 PINNELL ST,3043722731,3,HOSP_4583
ST JOSEPH HOSPITAL,Critical Access Hospitals,1 AMALIA DRIVE,3044722000,3,HOSP_4584
MINISTRY ST MICHAELS HOSPITAL OF STEVENS POINT,Acute Care Hospitals,900 ILLINOIS AVE,7153465000,4,HOSP_4585
MAYO CLINIC HLTH SYSTEM  FRANCISCAN MED CTR,Acute Care Hospitals,700 WEST AVENUE SOUTH,6087850940,4,HOSP_4586
WAUKESHA MEMORIAL HOSPITAL,Acute Care Hospitals,725 AMERICAN AVE,2629281000,4,HOSP_4587
ST ELIZABETH HOSPITAL,Acute Care Hospitals,1506 S ONEIDA ST,9207382000,4,HOSP_4588
LAKEVIEW MEDICAL CENTER,Acute Care Hospitals,1700 WEST STOUT STREET,7152341515,4,HOSP_4589
SACRED HEART HOSPITAL,Acute Care Hospitals,900 W CLAIREMONT AVE,7157174121,4,HOSP_4590
ST JOSEPHS HOSPITAL,Acute Care Hospitals,2661 COUNTY HWY I,7157177200,4,HOSP_4591
MINISTRY SAINT MARYS HOSPITAL,Acute Care Hospitals,2251 NORTH SHORE DR,7153612000,3,HOSP_4592
UNITED HOSPITAL SYSTEM,Acute Care Hospitals,6308 EIGHTH AVE,2626562011,3,HOSP_4593
COLUMBIA ST MARYS HOSPITAL OZAUKEE,Acute Care Hospitals,13111 N PORT WASHINGTON RD,2622437300,3,HOSP_4594
THE MONROE CLINIC,Acute Care Hospitals,2005 5TH STREET,6083241000,4,HOSP_4595
ASPIRUS WAUSAU HOSPITAL,Acute Care Hospitals,333 PINE RIDGE BLVD,7158472121,3,HOSP_4596
ASPIRUS RIVERVIEW HOSPITAL & CLINICS INC,Acute Care Hospitals,410 DEWEY ST,7154236060,3,HOSP_4597
AURORA MEDICAL CTR MANITOWOC COUNTY,Acute Care Hospitals,5000 MEMORIAL DRIVE,9207945000,4,HOSP_4598
AURORA SHEBOYGAN MEMORIAL MEDICAL CTR,Acute Care Hospitals,2629 N 7TH ST,9204515000,4,HOSP_4599
MINISTRY SAINT JOSEPHS HOSPITAL,Acute Care Hospitals,611 ST JOSEPH AVE,7153877850,2,HOSP_4600
AURORA MEDICAL CTR WASHINGTON COUNTY,Acute Care Hospitals,1032 E SUMNER ST,2626732300,4,HOSP_4601
DIVINE SAVIOR HEALTHCARE,Acute Care Hospitals,2817 NEW PINERY ROAD,6087424131,2,HOSP_4602
ST NICHOLAS HOSPITAL,Acute Care Hospitals,3100 SUPERIOR AVE,9204598300,3,HOSP_4603
THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC,Acute Care Hospitals,130 2ND ST,9207293100,3,HOSP_4604
MERCY MEDICAL CENTER OF OSHKOSH,Acute Care Hospitals,500 S OAKWOOD RD,9202232000,4,HOSP_4605
BELLIN MEMORIAL HOSPITAL,Acute Care Hospitals,744 S WEBSTER AVE,9204333500,4,HOSP_4606
COLUMBIA ST MARYS HOSPITAL MILWAUKEE,Acute Care Hospitals,2323 N LAKE DR,4142911000,3,HOSP_4607
SSM HEALTH ST CLARE HOSPITAL - BARABOO,Acute Care Hospitals,707 14TH ST,6083561400,4,HOSP_4608
AURORA MEMORIAL HOSPITAL BURLINGTON,Acute Care Hospitals,252 MCHENRY ST,2627676545,4,HOSP_4609
OCONOMOWOC MEMORIAL HOSPITAL,Acute Care Hospitals,791 E SUMMIT AVE,2625699400,4,HOSP_4610
ST JOSEPHS COMMUNITY HOSPITAL OF WEST BEND,Acute Care Hospitals,3200 PLEASANT VALLEY ROAD,2623345533,3,HOSP_4611
MERCY HEALTH SYSTEM CORP,Acute Care Hospitals,1000 MINERAL POINT AVE,6087566080,3,HOSP_4612
MAYO CLINIC HEALTH SYSTEM IN EAU CLAIRE,Acute Care Hospitals,1221 WHIPPLE ST,7158383311,5,HOSP_4613
FORT MEMORIAL HOSPITAL,Acute Care Hospitals,611 SHERMAN AVE E,9205685000,4,HOSP_4614
ST VINCENT HOSPITAL,Acute Care Hospitals,835 S VAN BUREN ST,9204330111,2,HOSP_4615
BEAVER DAM COMMUNITY HOSPITAL,Acute Care Hospitals,707 S UNIVERSITY AVE,9208877181,4,HOSP_4616
WHEATON FRANCISCAN HEALTHCARE ST FRANCIS HOSPITAL,Acute Care Hospitals,3237 S 16TH ST,4146475000,3,HOSP_4617
SSM HEALTH ST MARY'S HOSPITAL - MADISON,Acute Care Hospitals,700 SOUTH PARK ST,6082516100,5,HOSP_4618
GUNDERSEN LUTHERAN MEDICAL CENTER,Acute Care Hospitals,1910 SOUTH AVE,6087827300,4,HOSP_4619
ST AGNES HOSPITAL,Acute Care Hospitals,430 E DIVISION ST,9209292300,3,HOSP_4620
UNITYPOINT HEALTH - MERITER,Acute Care Hospitals,202 S PARK ST,6084176000,5,HOSP_4621
HOWARD YOUNG MEDICAL CTR,Acute Care Hospitals,240 MAPLE ST,7153568000,4,HOSP_4622
SAUK PRAIRIE HOSPITAL,Acute Care Hospitals,260 26TH STREET,6086433311,5,HOSP_4623
WHEATON FRANCISCAN HEALTHCARE ALL SAINTS,Acute Care Hospitals,3801 SPRING ST,2626874011,3,HOSP_4624
ST MARYS HOSPITAL MEDICAL CTR,Acute Care Hospitals,1726 SHAWANO AVE,9204984200,3,HOSP_4625
UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,Acute Care Hospitals,600 HIGHLAND AVENUE,6082638991,4,HOSP_4626
BELOIT MEMORIAL HOSPITAL,Acute Care Hospitals,1969 W HART RD,6083645011,3,HOSP_4627
AURORA LAKELAND MEDICAL CENTER,Acute Care Hospitals,W3985 COUNTY ROAD NN,2627412000,4,HOSP_4628
COMMUNITY MEMORIAL HOSPITAL,Acute Care Hospitals,W180 N8085 TOWN HALL RD,2622511000,3,HOSP_4629
HOLY FAMILY MEMORIAL,Acute Care Hospitals,2300 WESTERN AVE,9203202011,4,HOSP_4630
MILE BLUFF MEDICAL CENTER,Acute Care Hospitals,1050 DIVISION ST,6088476161,3,HOSP_4631
BAY AREA MEDICAL CENTER,Acute Care Hospitals,3100 SHORE DRIVE,7157356621,4,HOSP_4632
PHS INDIAN HOSPITAL AT PINE RIDGE,Acute Care Hospitals,"HIGHWAY 18, MAIN ST., BLDG. 159",6058675131,Not Available,HOSP_4633
"ROY LESTER SCHNEIDER HOSPITAL,THE",Acute Care Hospitals,9048 SUGAR ESTATE,8097768311,2,HOSP_4634
GOV JUAN F LUIS HOSPITAL & MEDICAL CTR,Acute Care Hospitals,"#4007 EST DIAMOND RUBY, CHRISTIANSTED",3407786311,2,HOSP_4635
WATERTOWN REGIONAL MEDICAL CENTER,Acute Care Hospitals,125 HOSPITAL DRIVE,9202614210,4,HOSP_4636
WHEATON FRANCISCAN - ST JOSEPH,Acute Care Hospitals,5000 W CHAMBERS ST,4144472000,3,HOSP_4637
AURORA ST LUKES MEDICAL CENTER,Acute Care Hospitals,2900 W OKLAHOMA AVE,4146496000,4,HOSP_4638
AURORA WEST ALLIS MEDICAL CENTER,Acute Care Hospitals,8901 W LINCOLN AVE,4143286000,4,HOSP_4639
THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC,Acute Care Hospitals,1818 N MEADE ST,9207314101,3,HOSP_4640
FROEDTERT MEMORIAL LUTHERAN HOSPITAL,Acute Care Hospitals,9200 W WISCONSIN AVE,4148053000,3,HOSP_4641
AURORA MEDICAL CTR KENOSHA,Acute Care Hospitals,10400 75TH ST,2629485600,4,HOSP_4642
AURORA BAYCARE MEDICAL CTR,Acute Care Hospitals,2845 GREENBRIER RD,9202888000,4,HOSP_4643
ORTHOPAEDIC HOSPITAL OF WISCONSIN,Acute Care Hospitals,475 W RIVER WOODS PKWY,4149616800,Not Available,HOSP_4644
COLUMBIA CENTER,Acute Care Hospitals,13125 N PORT WASHINGTON RD,2622437408,Not Available,HOSP_4645
OAKLEAF SURGICAL HOSPITAL,Acute Care Hospitals,1000 OAKLEAF WAY,7158318130,Not Available,HOSP_4646
AURORA MEDICAL CTR OSHKOSH,Acute Care Hospitals,855 N WESTHAVEN DRIVE,9204566000,4,HOSP_4647
ST CLARES HOSPITAL OF WESTON,Acute Care Hospitals,3400 MINISTRY PARKWAY,7153933000,3,HOSP_4648
WHEATON FRANCISCAN HEALTHCARE FRANKLIN,Acute Care Hospitals,10101 SOUTH 27TH ST,4143254500,4,HOSP_4649
MIDWEST ORTHOPEDIC SPECIALTY HOSPITAL,Acute Care Hospitals,10101 SOUTH 27TH ST  2ND FLOOR,4148175800,Not Available,HOSP_4650
AURORA MEDICAL CENTER,Acute Care Hospitals,36500 AURORA DRIVE,2624341000,4,HOSP_4651
AURORA MEDICAL CENTER,Acute Care Hospitals,975 PORT WASHINGTON ROAD,2623291000,4,HOSP_4652
SSM HEALTH ST MARY'S HOSPITAL - JANESVILLE,Acute Care Hospitals,3400 EAST RACINE STREET,6083738000,4,HOSP_4653
MINISTRY EAGLE RIVER MEMORIAL HOSPITAL,Critical Access Hospitals,201 HOSPITAL ROAD,7154797411,4,HOSP_4654
MAYO CLINIC HEALTH SYSTEM OAKRIDGE,Critical Access Hospitals,13025 8TH ST,7155973121,Not Available,HOSP_4655
THEDACARE MEDICAL CENTER - WILD ROSE INC,Critical Access Hospitals,601 GROVE AVE,9206223257,Not Available,HOSP_4656
GUNDERSEN ST JOSEPHS HOSPITAL AND CLINICS,Critical Access Hospitals,400 WATER AVE,6084898000,4,HOSP_4657
MAYO CLINIC HLTH SYSTM FRANCISCAN HLTHCARE SPARTA,Critical Access Hospitals,310 W MAIN ST,6082692132,Not Available,HOSP_4658
CHIPPEWA VALLEY HOSPITAL,Critical Access Hospitals,1220 3RD AVE W,7156724211,Not Available,HOSP_4659
AMERY HOSPITAL & CLINIC,Critical Access Hospitals,265 GRIFFIN STREET EAST,7152680300,4,HOSP_4660
MOUNDVIEW MEMORIAL HOSPITAL AND CLINICS,Critical Access Hospitals,402 W LAKE ST,6083393331,4,HOSP_4661
HSHS ST CLARE MEMORIAL HOSPITAL,Critical Access Hospitals,855 S MAIN ST,9208463444,3,HOSP_4662
OUR LADY OF VICTORY HOSPITAL,Critical Access Hospitals,1120 PINE ST,7156445571,4,HOSP_4663
MEMORIAL HOSPITAL OF LAFAYETTE COUNTY,Critical Access Hospitals,800 CLAY ST,6087764466,3,HOSP_4664
MINISTRY SACRED HEART HOSPITAL,Critical Access Hospitals,401 W MOHAWK DR  SUITE 100,7154537700,3,HOSP_4665
MAYO CLINIC HEALTH SYSTEM  CHIPPEWA VALLEY,Critical Access Hospitals,1501 THOMPSON ST,7155682000,Not Available,HOSP_4666
MAYO CLINIC HEALTH SYSTEM  NORTHLAND,Critical Access Hospitals,1222 E WOODLAND AVE,7155373186,3,HOSP_4667
GUNDERSEN TRI-COUNTY HOSPITAL AND CLINICS,Critical Access Hospitals,18601 LINCOLN ST,7155384361,Not Available,HOSP_4668
CALUMET MEDICAL CENTER,Critical Access Hospitals,614 MEMORIAL DRIVE,9208492386,Not Available,HOSP_4669
LADD MEMORIAL HOSPITAL,Critical Access Hospitals,2600 65TH AVENUE,7152942111,4,HOSP_4670
EDGERTON HOSPITAL AND HEALTH SERVICES,Critical Access Hospitals,11101 N SHERMAN ROAD,6088843441,Not Available,HOSP_4671
TOMAH MEMORIAL HOSPITAL,Critical Access Hospitals,321 BUTTS AVE,6083722181,4,HOSP_4672
RIPON MEDICAL CENTER,Critical Access Hospitals,845 PARKSIDE ST,9207483101,4,HOSP_4673
GRANT REGIONAL HEALTH CENTER,Critical Access Hospitals,507 S MONROE ST,6087232143,4,HOSP_4674
MEMORIAL MEDICAL CENTER,Critical Access Hospitals,216 SUNSET PLACE,7157433101,3,HOSP_4675
"ASPIRUS MEDFORD HOSPITAL & CLINICS, INC",Critical Access Hospitals,135 S GIBSON ST,7157488100,4,HOSP_4676
FLAMBEAU HOSPITAL,Critical Access Hospitals,98 SHERRY AVE,7157627500,4,HOSP_4677
THEDACARE MEDICAL CENTER NEW LONDON,Critical Access Hospitals,1405 MILL ST,9205312000,3,HOSP_4678
WAUPUN MEMORIAL HOSPITAL,Critical Access Hospitals,620 W BROWN ST,9203246530,4,HOSP_4679
RUSK COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,900 COLLEGE AVE WEST,7155325561,3,HOSP_4680
ST MARYS HOSPITAL OF SUPERIOR,Critical Access Hospitals,3500 TOWER AVE,7158177000,3,HOSP_4681
CROSSING RIVERS HEALTH MEDICAL CENTER,Critical Access Hospitals,37868 US HWY 18,6083572000,4,HOSP_4682
BURNETT MEDICAL CENTER,Critical Access Hospitals,257 W ST GEORGE AVE,7154635353,3,HOSP_4683
SPOONER HEALTH SYSTEM,Critical Access Hospitals,1280 CHANDLER DR,7156352111,3,HOSP_4684
BLACK RIVER MEMORIAL HOSPITAL,Critical Access Hospitals,711 W ADAMS ST,7152845361,4,HOSP_4685
THEDACARE MEDICAL CENTER - WAUPACA INC,Critical Access Hospitals,800 RIVERSIDE DRIVE,7152581000,3,HOSP_4686
HUDSON HOSPITAL,Critical Access Hospitals,405 STAGELINE ROAD,7155316000,4,HOSP_4687
HAYWARD AREA MEMORIAL HOSPITAL,Critical Access Hospitals,11040 N STATE RD 77,7159344321,4,HOSP_4688
ST CROIX REGIONAL MEDICAL CENTER,Critical Access Hospitals,235 STATE STREET,7154830556,3,HOSP_4689
COLUMBUS COMMUNITY HOSPITAL,Critical Access Hospitals,1515 PARK AVE,9206232200,4,HOSP_4690
GOOD SAMARITAN HEALTH CENTER,Critical Access Hospitals,601 S CENTER AVE,7155365511,3,HOSP_4691
MAYO CLINIC HEALTH SYSTEM  RED CEDAR,Critical Access Hospitals,2321 STOUT RD,7152355531,4,HOSP_4692
RICHLAND HOSPITAL,Critical Access Hospitals,333 E SECOND ST,6086476321,4,HOSP_4693
INDIANHEAD MEDICAL CENTER SHELL LAKE,Critical Access Hospitals,113 4TH AVE,7154687833,Not Available,HOSP_4694
STOUGHTON HOSPITAL,Critical Access Hospitals,900 RIDGE ST,6088736611,4,HOSP_4695
GUNDERSEN BOSCOBEL AREA HOSPITAL AND CLINICS,Critical Access Hospitals,205 PARKER ST,6083754112,3,HOSP_4696
WESTFIELDS HOSPITAL AND CLINIC,Critical Access Hospitals,535 HOSPITAL RD,7152432600,4,HOSP_4697
THEDACARE MEDICAL CENTER - SHAWANO INC,Critical Access Hospitals,100 COUNTY RD B,7155262111,3,HOSP_4698
WESTERN WISCONSIN HEALTH,Critical Access Hospitals,1100 BERGSLIEN ST,7156841111,Not Available,HOSP_4699
VERNON MEMORIAL HOSPITAL,Critical Access Hospitals,507 SOUTH MAIN ST,6086372101,4,HOSP_4700
RIVER FALLS AREA HOSPITAL,Critical Access Hospitals,1629 E DIVISION ST,7153076000,4,HOSP_4701
ASPIRUS LANGLADE HOSPITAL,Critical Access Hospitals,112 E FIFTH AVE,7156232331,4,HOSP_4702
REEDSBURG AREA MEDICAL CENTER,Critical Access Hospitals,2000 N DEWEY AVE,6085246487,3,HOSP_4703
UPLAND HILLS HEALTH,Critical Access Hospitals,800 COMPASSION WAY,6089308000,4,HOSP_4704
CUMBERLAND MEMORIAL HOSPITAL,Critical Access Hospitals,1110 7TH AVENUE,7158222741,Not Available,HOSP_4705
